,0,1
425,-737.234342341408,2430.8536333211364
426,-11988.094404402475,7256.787920900441
427,14075.220281981601,33082.29324425204
428,-5041.046284165138,-1570.3401073849043
429,3991.9541307249956,21132.292906091843
430,-953.8543795681095,198.9592450270083
431,-2029.7870429634643,-202.05366969014617
432,-2499.597441985499,12621.90459169522
433,7936.072716092352,21862.98404989287
434,-2382.947617425394,8370.011141348199
435,-328.39702609604745,12233.415973434541
436,66.82155749460449,4491.765980021797
437,-7611.455321967434,4741.545145107715
438,-5459.623953836204,3710.3166143153735
439,-7254.444393063192,1273.2469861005893
440,-836.288014002691,19092.569727436254
441,4923.34366482271,-12529.479846784305
442,-14674.263061819112,9001.568217484459
443,-14191.233979455492,6921.466251201013
444,4915.4429961846445,9227.343475061049
445,-15816.95926256521,9084.595808637567
446,2834.9344368899933,4000.561148668139
447,3636.4048210920855,17980.87315741023
448,14183.589857544179,29706.24059877198
449,1790.3422199135653,19133.17045670591
450,14497.091059085946,31335.296103167213
451,581.624468563027,-17700.90260732509
452,7595.544888214686,18279.315575661043
453,-1142.066195202887,15685.953181183922
454,5701.198508473607,-12103.929960692223
455,896.6148904269792,11685.788661820903
456,4791.790686896888,-13307.390493028457
457,3364.837165740162,15330.335647351107
458,-5152.1345932498625,6173.217501087827
459,-558.9360665068333,2680.9428596322787
460,1603.5589852926662,7508.295449481137
461,18740.41455687617,38325.718579652406
462,419.84767762771196,5696.545479101932
463,5012.046984357308,-11221.6270200983
464,-5323.557842554298,-1123.8624071027186
465,1197.7247936122906,-6351.536822327551
466,-13026.31402259171,9245.282066559661
467,-12010.438605825224,8043.400435202669
468,-10743.730482130537,2714.033271689644
469,-8637.199445098966,3340.790966321668
470,6546.537042134357,16919.88077615393
471,-1608.5213474762877,13139.477375354149
472,2620.210919848691,16425.431539272417
473,5437.51584918462,24453.18560395083
474,-854.8866758708004,482.9055053835291
475,-8323.142199212354,2074.380070549362
476,-10033.155874109396,2027.7928496631753
477,-12726.97963321803,7391.289634024664
478,3073.520067746648,23427.097116768742
479,3370.073466806631,23855.403071727607
480,-9717.364977577314,4421.861282580636
481,-14082.109769171679,9356.700655135282
482,-3706.172402116098,1180.5316468244002
483,-4820.556109584474,-2880.338724397305
484,4156.985090645261,6353.143427209567
485,-8118.064990992632,1946.6544229947476
486,-2059.0037717713017,-5074.256431703992
487,4536.958081766865,20100.30732927818
488,-6479.521388455363,5107.6197883299465
489,-11598.251952107568,6183.501303709164
490,3034.2968124852523,22607.123137359962
491,3707.065939449487,22437.5299092368
492,-9315.13978973872,5031.005716140224
493,711.4734659826394,17361.918375750873
494,2710.8106393992466,24013.427229331523
495,-9035.500907809344,7717.124246154052
496,18947.70625832648,37941.18691931241
497,-285.39700350611275,20591.06632189766
498,-12135.169077079963,6776.262601372934
499,-16424.48199713073,10232.120224661647
500,5627.880996365078,14452.329778282558
501,-5804.030371772601,-15985.377364998625
502,-7561.351697012021,-5069.340218089461
503,859.8027492283315,984.6740615676829
504,-934.40467627754,-3968.070987511255
505,12298.16369923281,29324.963676920503
506,-14642.66183718772,-11506.825650951276
507,7833.152389005636,21568.807032414534
508,-4022.917363292653,-12665.216138164244
509,-6557.031086219422,323.5843043217597
510,-11443.574714542463,6259.991205397783
511,-4483.864629110932,-8792.302059387137
512,-1973.128719314981,18872.62444649185
513,3179.482984005236,-2236.802995125419
514,-5498.422549567515,-2487.3649843451
515,-8040.568795689655,2561.6073183621843
516,615.1789124869496,6297.5119076530655
517,11188.853669041724,26595.435311989266
518,-10235.082571802666,3727.809662114591
519,7655.934020010928,23301.320167061356
520,-2207.282557314339,-10394.16618656477
521,-13100.507970634213,6881.094814015913
522,-6787.108546416451,8848.195989332504
523,-1164.5129822898482,14010.342004886788
524,4001.500700440522,23932.14710364603
525,2920.1378404082884,21766.00990916322
526,11381.790758521962,29348.411268360847
527,-4191.626748554993,225.82073988398935
528,1184.1893052012108,19923.72854847919
529,-9057.741913765894,2768.817896479896
530,8102.372762575573,21632.032890542767
531,4489.811325268321,19022.305367958277
532,-5973.362476531228,-1491.749962147806
533,6619.846768717987,13036.130145944488
534,299.14387264589755,13220.187278735848
535,-1544.648800472239,-9069.885791486373
536,-5117.677818790501,10573.155913893112
537,-3773.4152317454277,620.6874104539925
538,-5568.554323373184,7282.339826304435
539,-7534.670524011696,7695.682079149535
540,-2932.5582869654513,-6313.980970820037
541,18113.977609017402,36148.37610096323
542,5567.821756762529,12562.073581960885
543,3321.695332692186,-9128.440233633775
544,3387.410240772354,6596.88425340895
545,-8793.170346612978,5386.525756678028
546,463.8008709601887,17503.150342447505
547,4291.426330259058,5027.56902004858
548,-1416.1118555482358,-10989.592308382113
549,8621.287592961835,18685.707656295075
550,-3324.836428767929,11381.034796005857
551,-14883.766151849084,13411.904232994551
552,-12603.113673858381,7947.457164495362
553,2770.2558555429646,14521.7615256442
554,5821.770971173694,24112.591894833164
555,-185.67539334206487,-19624.436765696122
556,-2279.51542263795,-4734.626692761824
557,4955.1857402588685,17861.17911866898
558,5102.389188405691,10026.043974748442
559,5456.478917141265,18326.386602557406
560,-10233.41522142535,3675.6288190809073
561,-1576.0170512967625,-12300.466826923577
562,4234.234205608699,21742.661111125388
563,-3762.9275808459583,-10891.614818494312
564,-8424.767248104776,3376.729474873225
565,-8224.945986039807,5775.352155287259
566,7516.14150958873,11679.443840428828
567,4030.7837956671947,18447.46092767041
568,-1162.9902551305415,-2241.701423532845
569,-16608.82794477779,10938.78485963283
570,3499.727549618792,9449.328207548895
571,2530.093862362518,23013.843922536373
572,-14324.158692468423,7703.94545034604
573,-15378.870773831695,9322.800400587841
574,-7834.898031952985,2510.4890934117816
575,-11092.632777090168,5071.364586201396
576,-195.75365247393796,9208.751138815129
577,-4222.640157157424,19749.744172399493
578,-9565.210888601016,2413.108210351247
579,-9327.979716117336,1913.434948063984
580,2320.7090073329164,21632.570229389945
581,-1193.5707977489944,-2683.6498498663677
582,-2293.116952359864,-2663.914220107664
583,5881.626923765803,-15205.304918391204
584,5022.241151037634,-3042.5770021266526
585,-1621.5407280599163,1584.3988977144325
586,5620.610832747722,20047.235654036474
587,-5574.332309713389,-1435.1945208752184
588,-5964.455957564037,9047.463580156496
589,-7562.131871025362,-609.7707637763923
590,5526.803123944578,17866.898673621163
591,-4034.507776282316,1420.7401501637305
592,-6702.006499193501,-1.3766064205876483
593,2449.8323033919846,6090.992125379172
594,-4786.078492375458,-4431.752706294908
595,-3907.2186511640316,-1227.9015150757436
596,-8770.934689001791,4928.919025416623
597,-15.495642645161254,19024.138420506493
598,6852.474686441746,15270.977966451816
599,-145.77644610491743,15023.333886646256
600,497.1018571229223,3031.023411278427
601,4625.455793511218,24286.6413314974
602,4903.031664994166,17990.021665157496
603,-13234.18473032738,6849.241029359182
604,14739.410166258052,29546.54293464237
605,2960.0600755619525,23612.064819703897
606,4013.9361226787973,12472.712032621244
607,2725.9699116096967,22225.802462177133
608,-4145.4653552345535,-3533.363173237133
609,126.06939926610312,-12390.09392482896
610,-18708.45106557524,11244.276895206138
611,-14636.665399235384,9340.358535681291
612,-8664.63372717561,7499.912167560939
613,1662.701579074328,-8537.763301956971
614,12496.616809453722,27482.5430214748
615,-12571.329612138381,8805.82301610277
616,-4450.546799856099,-1418.3045435734696
617,3042.3746251112293,19653.049807681924
618,4683.286787707223,-11251.341226713144
619,-7916.238350074398,-15095.413088714467
620,3178.6814991812835,24014.231540237775
621,-944.0677215548503,-8850.301772030676
622,3046.432319259648,24034.969301709712
623,3464.2263199556924,22682.274445540424
624,-1873.85091309248,-10795.794451853733
625,-7749.8194751539,2387.4551012129677
626,4605.389966267672,-7991.909076066799
627,-868.0538813294708,-3385.908301380583
628,3248.4313236518246,21485.154335404906
629,7598.235874926589,16320.98759939464
630,-5579.080228663901,1219.3651768169752
631,1966.6908309614835,10696.544879439949
632,-2171.6462352747067,-8037.395481519177
633,2557.25720944564,-14729.17831682556
634,-9050.028385373747,5854.724631971977
635,4697.474236066126,-819.0613638149678
636,3075.5851031413476,23007.31795508089
637,1555.9188568821353,3727.0750704157585
638,11925.717345032483,27690.685461983645
639,1980.5551875044519,9564.648478752717
640,-14150.523284997234,8323.653119214277
641,-3091.545295395949,10929.326729350287
642,-435.04089545898887,-5486.739968753402
643,3784.180243797435,-9617.052913385585
644,4929.353625142732,21447.85132592705
645,-2485.6526543861437,-2825.9658137100473
646,5824.9485586330875,23800.847791761145
647,-9128.187246064224,6866.553042130997
648,-1453.6465965607183,-3281.6510717962574
649,13102.471769815862,31376.055038516504
650,654.1821020653108,8747.129087203273
651,19763.45328702429,40923.71413689572
652,-7546.689914995331,1726.8864935626807
653,-11959.402456785005,6727.877940889849
654,-12696.872926033766,-7646.928432645798
655,7063.865868178893,15801.06386219238
656,4618.1090602431705,-1049.0418668167545
657,-7135.750715545448,2697.595958164872
658,-7233.1498856393655,-826.4971521399349
659,-640.8462766109301,-15130.06136509692
660,-6686.968082253702,6441.604705507482
661,-13425.20540922466,9163.067280744903
662,6172.302899583369,14512.359757182963
663,1413.280333329715,17765.934220562125
664,3808.804880165194,20564.267782949573
665,3951.8936190538516,18811.285949677636
666,-4971.173782035628,3960.961131603864
667,1869.2206555802566,-16900.47746439215
668,3907.463901114977,-10865.304769865234
669,8436.14171797514,17452.718198825387
670,-8055.925129672977,6877.668045813247
671,5371.3767527498385,-10656.965617608352
672,560.0556500356772,-3445.2970059866216
673,85.27756772091436,6378.103700307775
674,-1615.6674640399651,-13507.991537735328
675,381.4618976005898,1199.2369404785618
676,-1225.3974036754937,2652.888919007301
677,1167.0186584655605,-3843.4364489874697
678,5928.871047106313,8998.33195731124
679,-6892.986550277418,-12893.488076370817
680,2137.736671577568,11673.55798647579
681,587.9740428667836,13045.792246960511
682,-4094.8991803208414,-835.536703690559
683,-9382.292226561865,1335.061957722723
684,3070.27518584163,-76.5993805874059
685,-2447.1268423647352,4554.356291482602
686,-16255.322162346263,9783.106783026285
687,-554.558637454245,-6336.208525072123
688,1829.0174580621704,12909.5984642536
689,496.41346605762743,-14480.036156825066
690,3631.472881127865,23684.54536483685
691,-14329.149520074474,8881.954763236836
692,-4235.395869183532,-2490.9690156386832
693,-5019.4418720761405,983.217211141976
694,-9830.729373294664,7090.280696901624
695,-14279.738684355314,9714.076094903015
696,-4213.786682094848,10706.367132512576
697,1861.0644718064436,-8031.181125493331
698,-3410.610146577555,6346.925024779073
699,7194.547813880213,19070.46906464498
700,-6870.158194364562,396.7870105509379
701,3606.0904376414765,-8015.3193474408445
702,10395.430545797954,25480.349895279818
703,6060.811412343038,-11279.553999569069
704,-11834.358724074704,4777.358309039374
705,2947.861671162835,8256.71519238262
706,-7777.637081203152,1312.6101783159356
707,-1473.331174760096,-1138.0144102352763
708,2346.201347934679,16000.933775102945
709,-4837.989638749956,-14907.463966672858
710,-8939.288702018237,610.0928303961393
711,-4664.533969638945,15443.85581099866
712,-9013.608460458898,6592.813803284268
713,-10700.363764990703,7544.487468598807
714,-658.1693276973944,10854.109724557236
715,15081.797729371945,31973.38627600234
716,-6581.344137642606,4210.671771052974
717,3688.9360295655356,23680.72132607668
718,-4988.477874595036,-730.9950970066412
719,-5216.912987288092,638.4517448013331
720,3254.497773363536,3245.6736688166684
721,-13414.157266946942,6775.512033760282
722,-2499.504127302005,19423.691742431274
723,8848.274578111794,22425.565500155397
724,15106.44105709655,32291.681618030558
725,2246.36485727148,21109.480481823943
726,3290.2211789069834,21443.345930962332
727,-7944.529882947794,10739.32412488167
728,-3343.1600576501264,2003.8692449313294
729,-19217.452768460756,12284.71331765431
730,-4061.858103371354,1299.2607307470485
